,code,name,industry,area,net_profits,profits_yoy,pe,totals,esp,timeToMarket,Frist_price,Frist_high_day,Frist_high_price,low_bet_fh_h_day,low_price_bet_fh_h_price,high_day,high/low_price,high/FH,ma20/FH
119,603139,康惠制药,中成药,陕西,3634.89,2.43,53.34,1.0,0.41,20170421,20.98,9,0.992373689228,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.393397129187
120,603096,新经典,出版业,天津,17741.83,53.38,35.2,1.35,1.49,20170425,25.86,7,1.1252900232,84 days 00:00:00.000000000,-0.300946142649,110 days 00:00:00.000000000,0.887298282145,0.319323144105,0.163828238719
121,002865,钧达股份,汽车配件,海南,3852.09,6.98,53.25,1.2,0.36,20170425,10.86,11,1.94659300184,1 days 00:00:00.000000000,-0.015625,6 days 00:00:00.000000000,0.206666666667,0.1878125,-0.326625
122,002866,传艺科技,电脑设备,江苏,6002.6,-4.06,59.72,1.44,0.47,20170426,16.08,8,1.16293532338,77 days 00:00:00.000000000,-0.268257619321,172 days 00:00:00.000000000,0.444007858546,0.0566417481311,0.0446808510638
123,603920,世运电路,元器件,广东,15860.24,-18.12,34.41,4.02,0.46,20170426,18.1,6,0.839779005525,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.444564564565
124,603787,新日股份,摩托车,江苏,7195.82,-8.86,30.41,2.04,0.4,20170427,7.31,14,2.83036935705,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.494892857143
125,002867,周大生,服饰,深圳,41592.68,25.84,24.15,4.78,0.92,20170427,23.9,6,0.815062761506,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.354863992623
126,603320,迪贝电气,机械基件,浙江,4146.83,36.05,51.89,1.0,0.47,20170502,11.92,11,1.99748322148,9 days 00:00:00.000000000,-0.172124265323,140 days 00:00:00.000000000,0.683569979716,0.393786733837,-0.25485586342
127,300650,太龙照明,电气设备,福建,4052.81,40.71,46.81,0.63,0.72,20170503,18.41,11,1.66214014123,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.256723117731
128,002868,绿康生化,农业综合,福建,7168.06,-9.99,31.43,1.2,0.69,20170503,18.24,9,1.29550438596,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.424408884643
129,300647,超频三,元器件,深圳,2799.97,-16.41,62.81,1.23,0.27,20170503,10.75,12,2.12558139535,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.426279761905
130,603501,韦尔股份,半导体,上海,10035.78,-5.75,128.8,4.56,0.24,20170504,10.11,11,1.59347181009,15 days 00:00:00.000000000,-0.266971777269,217 days 00:00:00.000000000,1.27523413111,0.667810831426,0.608123569794
131,300643,万通智控,汽车配件,浙江,2932.67,-3.11,68.08,2.0,0.16,20170505,5.16,14,2.73837209302,1 days 00:00:00.000000000,-0.00155520995334,5 days 00:00:00.000000000,0.198857736241,0.196993260757,-0.321772939347
132,300651,金陵体育,文教休闲,江苏,2040.81,-11.22,97.97,0.76,0.35,20170509,16.45,9,1.5726443769,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.21550094518
133,603728,鸣志电器,电气设备,上海,11792.96,15.02,44.77,3.2,0.369,20170509,13.48,8,1.28560830861,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.248425835768
134,603086,先达股份,农药化肥,山东,7832.79,4.37,28.43,0.8,1.14,20170511,21.17,7,1.12517713746,60 days 00:00:00.000000000,-0.232273838631,119 days 00:00:00.000000000,0.324551244933,0.0168926428095,-0.169793287397
135,603113,金能科技,化工原料,山东,59850.98,186.81,19.99,6.76,0.95,20170511,16.04,6,0.933291770574,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.265527249274
136,603180,金牌厨柜,家居用品,福建,9059.26,125.54,78.62,0.67,1.57,20170512,40.1,11,0.822942643392,11 days 00:00:00.000000000,-0.144733242134,217 days 00:00:00.000000000,1.27335252719,0.944322845417,0.870547195622
137,601952,苏垦农发,种植业,江苏,38716.16,13.77,27.66,10.6,0.42,20170515,11.18,5,0.645796064401,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.244184782609
138,002870,香山股份,电器仪表,广东,6093.61,-7.39,35.22,1.11,0.64,20170515,24.53,5,0.756624541378,4 days 00:00:00.000000000,-0.106289162219,7 days 00:00:00.000000000,0.16800830953,0.0438616848457,-0.406405198422
139,300652,雷迪克,汽车配件,浙江,5435.71,19.5,33.84,0.88,0.72,20170516,20.97,7,0.768240343348,1 days 00:00:00.000000000,-0.00215749730313,5 days 00:00:00.000000000,0.187297297297,0.18473570658,-0.261138079827
140,300653,正海生物,医疗保健,山东,3865.23,30.05,52.51,0.8,0.56,20170516,15.47,11,1.83063994829,53 days 00:00:00.000000000,-0.334094542133,113 days 00:00:00.000000000,0.529835390947,0.0187257364695,-0.215391641927
141,603488,展鹏科技,电气设备,江苏,5171.67,-3.85,60.78,2.08,0.29,20170516,11.04,10,1.35869565217,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.318778801843
142,603758,秦安股份,汽车配件,重庆,15611.69,5.46,29.81,4.39,0.39,20170517,12.96,6,0.813271604938,2 days 00:00:00.000000000,-0.0506382978723,5 days 00:00:00.000000000,0.111609143882,0.0553191489362,-0.418340425532
143,603269,海鸥股份,机械基件,江苏,1811.18,4.15,100.94,0.91,0.23,20170517,12.61,12,1.61697065821,1 days 00:00:00.000000000,-0.0242424242424,2 days 00:00:00.000000000,0.192546583851,0.163636363636,-0.260878787879
144,300656,民德电子,电脑设备,深圳,2621.39,-10.46,97.28,0.6,0.51,20170519,18.72,10,1.83012820513,64 days 00:00:00.000000000,-0.323707059268,125 days 00:00:00.000000000,0.590845660061,0.0758776896942,0.0414873537184
145,002872,天圣制药,化学制药,重庆,15945.3,12.08,30.68,2.12,0.87,20170519,26.84,7,0.96609538003,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.417036194808
146,603197,保隆科技,汽车配件,上海,14456.78,38.13,30.55,1.17,1.43,20170519,32.93,7,0.624962040692,12 days 00:00:00.000000000,-0.226686600635,136 days 00:00:00.000000000,0.518124697922,0.173986170809,0.0033077929359
147,603383,顶点软件,软件服务,福建,3764.47,159.85,76.56,0.86,0.52,20170522,22.86,7,1.12598425197,1 days 00:00:00.000000000,-0.00720164609054,3 days 00:00:00.000000000,0.119170984456,0.111111111111,-0.0904938271605
148,300657,弘信电子,元器件,福建,4725.54,143.49,68.91,1.04,0.53,20170523,9.32,14,3.03969957082,1 days 00:00:00.000000000,-0.074369189907,153 days 00:00:00.000000000,0.922525107604,0.779548472776,0.256122177955
149,300655,晶瑞股份,化工原料,江苏,2305.72,2.9,76.33,0.88,0.261,20170523,8.3,14,3.14939759036,59 days 00:00:00.000000000,-0.297909407666,94 days 00:00:00.000000000,0.638544251447,0.150406504065,-0.171341463415
150,603855,华荣股份,专用机械,上海,6378.68,26.4,46.32,3.31,0.22,20170524,9.11,7,1.12403951701,1 days 00:00:00.000000000,-0.0568475452196,2 days 00:00:00.000000000,0.144657534247,0.0795865633075,-0.389354005168
151,002876,三利谱,元器件,深圳,5580.41,27.78,74.04,0.8,0.81,20170525,22.94,8,1.33827375763,7 days 00:00:00.000000000,-0.131245339299,142 days 00:00:00.000000000,0.824678111588,0.585197613721,0.125857568978
152,603580,艾艾精工,化工原料,上海,2251.8,,71.1,0.67,0.39,20170525,11.77,13,2.76635514019,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.320302278367
153,300659,中孚信息,软件服务,山东,877.71,-28.99,284.41,0.83,0.12,20170526,15.42,9,1.57263294423,45 days 00:00:00.000000000,-0.273254348374,44 days 00:00:00.000000000,0.459937565036,0.0610032770355,-0.0695487774137
154,603196,日播时尚,服饰,上海,4508.4,35.44,47.55,2.4,0.22,20170531,8.5,9,1.36588235294,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.423620089508
155,300660,江苏雷利,电气设备,江苏,18524.43,-2.73,26.89,1.01,2.13,20170602,60.23,5,0.690353644363,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.340261270995
156,300658,延江股份,纺织,福建,6245.72,-5.53,35.17,1.0,0.73,20170602,23.29,6,0.825246887076,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.300611620795
157,603042,华脉科技,通信设备,江苏,6077.91,-3.58,45.55,1.39,0.52,20170602,16.21,9,1.00370141888,40 days 00:00:00.000000000,-0.301724137931,78 days 00:00:00.000000000,0.643738977072,0.147783251232,-0.123429802956
158,002878,元隆雅图,文教休闲,北京,5149.58,27.91,40.86,0.77,0.79,20170606,17.38,9,1.43498273878,55 days 00:00:00.000000000,-0.29347826087,96 days 00:00:00.000000000,0.675585284281,0.183837429112,-0.154985822306
159,300661,圣邦股份,元器件,北京,5923.54,13.13,62.41,0.61,1.15,20170606,39.36,7,0.932926829268,61 days 00:00:00.000000000,-0.311251314406,109 days 00:00:00.000000000,0.925572519084,0.326235541535,0.166285488959
160,300662,科锐国际,综合类,北京,5683.32,20.52,61.4,1.8,0.38,20170608,7.86,12,2.20737913486,10 days 00:00:00.000000000,-0.055930186434,3 days 00:00:00.000000000,0.13487394958,0.0714002380008,-0.0146767155891
161,300663,科蓝软件,软件服务,北京,-6129.53,-5.21,0.0,1.34,-0.56,20170608,8.72,11,2.11582568807,167 days 00:00:00.000000000,-0.270887007729,41 days 00:00:00.000000000,0.671378091873,0.218623481781,-0.14950312845
162,603767,中马传动,汽车配件,浙江,5553.53,-24.01,43.44,2.13,0.31,20170613,16.11,6,0.55183116077,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.39268
163,603536,惠发股份,食品,山东,3005.04,-221.46,59.66,1.2,0.3,20170613,10.99,10,1.22929936306,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.201714285714
164,603879,永悦科技,化工原料,福建,3650.37,10.34,54.73,1.44,0.253,20170614,9.72,10,1.21193415638,45 days 00:00:00.000000000,-0.283720930233,84 days 00:00:00.000000000,0.753246753247,0.255813953488,-0.117953488372
165,603226,菲林格尔,家居用品,上海,6138.17,15.4,32.77,0.9,0.85,20170615,25.29,6,0.493475682088,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.214826581943
166,603980,吉华集团,染料涂料,浙江,30340.53,15.82,26.51,5.0,0.7,20170615,20.64,4,0.454941860465,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.309823509824
167,603326,我乐家居,家居用品,江苏,4046.16,50.45,57.86,1.61,0.3,20170616,11.84,7,0.941722972973,2 days 00:00:00.000000000,-0.0765550239234,7 days 00:00:00.000000000,0.28732925106,0.188777729448,-0.162461939974
168,002880,卫光生物,生物制药,深圳,10695.76,-7.62,40.81,1.08,1.19,20170616,33.14,10,1.29722389861,4 days 00:00:00.000000000,-0.0265335610141,1 days 00:00:00.000000000,0.047227094859,0.019440430842,-0.280809142257
169,300667,必创科技,电器仪表,北京,943.71,379.73,209.79,0.68,0.19,20170619,14.19,14,1.90345313601,36 days 00:00:00.000000000,-0.270873786408,91 days 00:00:00.000000000,0.777629826897,0.296116504854,-0.0586650485437
170,300668,杰恩设计,装修装饰,深圳,4370.87,57.26,66.56,0.42,1.23,20170619,25.1,10,1.57250996016,24 days 00:00:00.000000000,-0.101130555986,105 days 00:00:00.000000000,0.614403859407,0.45113829952,0.0882143410252
171,603316,诚邦股份,建筑施工,浙江,4556.15,16.98,47.55,2.03,0.3,20170619,8.18,9,1.4217603912,1 days 00:00:00.000000000,-0.0206966178698,5 days 00:00:00.000000000,0.0726804123711,0.0504795557799,-0.285259969712
172,002883,中设股份,建筑施工,江苏,3434.74,39.72,60.79,0.53,0.75,20170620,18.8,14,1.88936170213,151 days 00:00:00.000000000,-0.257179675994,31 days 00:00:00.000000000,0.54770755886,0.149668630339,-0.0624815905744
173,603679,华体科技,电气设备,四川,3001.55,0.14,60.67,1.0,0.36,20170621,13.59,12,1.08903605592,12 days 00:00:00.000000000,-0.232123987319,20 days 00:00:00.000000000,0.477064220183,0.134202183868,-0.120042268404
174,603380,易德龙,元器件,江苏,6825.11,18.25,34.44,1.6,0.51,20170622,15.38,10,0.843302990897,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.292098765432
175,002881,美格智能,通信设备,深圳,2520.86,19.3,88.13,1.07,0.28,20170622,11.83,12,1.92476754015,35 days 00:00:00.000000000,-0.369942196532,60 days 00:00:00.000000000,0.70871559633,0.0765895953757,-0.144942196532
176,002885,京泉华,元器件,深圳,5329.96,-2.73,39.26,0.8,0.8,20170627,18.64,9,1.46512875536,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.227116430903
177,603043,广州酒家,食品,广东,19870.85,12.57,29.81,4.04,0.54,20170627,18.98,6,0.383034773446,1 days 00:00:00.000000000,-0.00190476190476,1 days 00:00:00.000000000,0.0160305343511,0.0140952380952,-0.266019047619
178,300669,沪宁股份,机械基件,浙江,3182.26,-5.72,48.58,0.84,0.45,20170629,13.2,8,1.33863636364,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.222675736961
179,603801,志邦股份,家居用品,安徽,15472.28,30.36,43.46,1.6,1.16,20170630,33.8,6,0.395857988166,10 days 00:00:00.000000000,-0.191394658754,177 days 00:00:00.000000000,0.439056356488,0.16362865621,0.13719796524
180,300670,大烨智能,电气设备,江苏,3327.11,6.33,54.1,1.08,0.37,20170703,13.12,8,1.15548780488,33 days 00:00:00.000000000,-0.289250353607,42 days 00:00:00.000000000,0.43631840796,0.0208628005658,-0.219200848656
181,603617,君禾股份,专用机械,浙江,4173.67,6.38,39.84,1.0,0.48,20170703,10.72,9,1.57276119403,29 days 00:00:00.000000000,-0.22044960116,21 days 00:00:00.000000000,0.376744186047,0.0732414793329,-0.115264684554
182,603331,百达精工,专用机械,浙江,5102.08,24.91,36.5,1.27,0.48,20170705,11.56,7,1.12716262976,26 days 00:00:00.000000000,-0.228141520943,91 days 00:00:00.000000000,0.348788198103,0.0410736071574,-0.211224074827
183,603933,睿能科技,纺织机械,福建,13054.32,93.45,29.33,1.03,1.53,20170706,29.09,7,0.70436576143,31 days 00:00:00.000000000,-0.110528438887,92 days 00:00:00.000000000,0.425170068027,0.26764824526,0.0387454618798
184,603305,旭升股份,汽车配件,浙江,16153.35,17.94,59.58,4.01,0.44,20170710,13.51,13,2.32198371577,19 days 00:00:00.000000000,-0.147058823529,73 days 00:00:00.000000000,0.466039707419,0.250445632799,-0.16575311943
185,603757,大元泵业,专用机械,浙江,12443.71,28.92,28.18,0.84,1.84,20170711,26.9,6,0.684758364312,9 days 00:00:00.000000000,-0.100176522507,109 days 00:00:00.000000000,0.720696419814,0.548323036187,0.290533980583
186,300673,佩蒂股份,饲料,浙江,6097.21,,41.52,0.8,0.95,20170711,29.49,6,0.505595116989,24 days 00:00:00.000000000,-0.179054054054,95 days 00:00:00.000000000,0.36049382716,0.116891891892,-0.0244369369369
187,300672,国科微,半导体,湖南,453.91,-106.93,1075.36,1.12,0.05,20170712,10.18,10,1.48722986248,1 days 00:00:00.000000000,-0.0272511848341,120 days 00:00:00.000000000,1.94762484775,1.8672985782,1.39731437599
188,300676,华大基因,医疗保健,深圳,31242.58,21.52,177.88,4.0,0.85,20170714,16.37,20,5.42638973732,1 days 00:00:00.000000000,-0.0897338403042,95 days 00:00:00.000000000,1.48538011696,1.26235741445,0.948745247148
189,603612,索通发展,矿物制品,山东,34930.88,594.27,26.75,2.43,1.8,20170718,11.35,17,3.59471365639,6 days 00:00:00.000000000,-0.165867689358,37 days 00:00:00.000000000,0.652413793103,0.378331735379,-0.0333269415149
190,603707,健友股份,化学制药,江苏,22366.4,9.16,40.15,4.24,0.6,20170719,10.38,8,0.821772639692,14 days 00:00:00.000000000,-0.143310417768,144 days 00:00:00.000000000,0.799382716049,0.541512427287,0.424114225278
191,601619,嘉泽新能,新型电力,宁夏,12847.46,45.17,89.15,19.33,0.07,20170720,1.51,17,4.52317880795,3 days 00:00:00.000000000,-0.0287769784173,16 days 00:00:00.000000000,0.518518518519,0.474820143885,0.0483213429257
192,603676,卫信康,化学制药,西藏,7715.84,-3.03,66.98,4.23,0.21,20170721,7.96,9,0.853015075377,1 days 00:00:00.000000000,-0.0766101694915,28 days 00:00:00.000000000,0.453010279001,0.341694915254,0.0957288135593
193,002888,惠威科技,元器件,广东,2211.64,7.2,76.08,0.83,0.33,20170721,10.76,9,1.57342007435,9 days 00:00:00.000000000,-0.110870350307,18 days 00:00:00.000000000,0.45938261576,0.297580353918,-0.0267244492597
194,300680,隆盛科技,汽车配件,江苏,1357.98,-35.93,137.68,0.68,0.24,20170725,10.42,10,1.82821497121,4 days 00:00:00.000000000,-0.0620970478453,21 days 00:00:00.000000000,0.501808972504,0.408551068884,0.194231421785
195,300678,中科信息,软件服务,四川,1220.48,7.33,332.39,1.0,0.15,20170728,9.42,10,1.76114649682,1 days 00:00:00.000000000,-0.036524413687,41 days 00:00:00.000000000,2.39185953711,2.26797385621,1.21299500192
196,603730,岱美股份,汽车配件,上海,43617.49,33.84,24.21,4.08,1.18,20170728,35.88,5,0.163879598662,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.15627394636
197,002889,东方嘉盛,仓储物流,深圳,9239.77,26.9,33.98,1.38,0.83,20170731,15.53,6,0.79008370895,3 days 00:00:00.000000000,-0.036690647482,71 days 00:00:00.000000000,0.456310679612,0.402877697842,0.00737410071942
198,603233,大参林,医药商业,广东,36670.39,9.49,39.87,4.0,0.99,20170731,29.66,3,0.452461227242,12 days 00:00:00.000000000,-0.1643454039,86 days 00:00:00.000000000,0.477777777778,0.234911792015,0.18525998143
199,002890,弘宇股份,农用机械,山东,3863.09,21.37,42.86,0.67,0.72,20170802,15.31,7,0.99216198563,1 days 00:00:00.000000000,-0.016393442623,95 days 00:00:00.000000000,0.466333333333,0.442295081967,0.0906885245902
200,300685,艾德生物,生物制药,福建,6786.45,29.28,91.83,0.8,0.848,20170802,16.63,19,4.41250751654,2 days 00:00:00.000000000,-0.0777691367626,75 days 00:00:00.000000000,0.33152632213,0.227974669481,0.00561048772359
201,603860,中公高科,公路,北京,1663.06,-16.62,104.83,0.67,0.31,20170802,22.49,6,0.491774121832,1 days 00:00:00.000000000,-0.016393442623,19 days 00:00:00.000000000,0.39696969697,0.374068554396,0.0755886736215
202,300687,赛意信息,软件服务,广东,6627.13,17.42,43.28,0.8,1.1,20170803,29.23,4,0.451932945604,2 days 00:00:00.000000000,-0.0221489161169,64 days 00:00:00.000000000,0.453253012048,0.421065032988,0.102238454288
203,300686,智动力,元器件,深圳,2407.72,-32.93,91.84,1.25,0.25,20170804,11.27,6,0.93256433008,3 days 00:00:00.000000000,-0.0730027548209,18 days 00:00:00.000000000,0.703813769193,0.57943067034,0.024334251607
204,603880,南卫股份,医疗保健,江苏,4111.71,11.2,46.02,1.0,0.51,20170807,14.06,5,0.671408250356,3 days 00:00:00.000000000,-0.0148936170213,86 days 00:00:00.000000000,0.447516198704,0.425957446809,0.0891489361702
205,603535,嘉诚国际,仓储物流,广东,8202.48,24.22,36.02,1.5,0.68,20170808,21.84,4,0.330586080586,3 days 00:00:00.000000000,-0.0777701307639,70 days 00:00:00.000000000,0.318656716418,0.216104611149,-0.114521679284
206,300690,双一科技,电气设备,山东,9229.14,4.19,32.12,0.69,1.7,20170808,38.54,3,0.452257394914,4 days 00:00:00.000000000,-0.0432374486332,88 days 00:00:00.000000000,0.351260504202,0.292835447561,0.0143648383062
207,300689,澄天伟业,元器件,深圳,4091.75,41.46,53.22,0.68,0.77,20170809,17.27,10,1.72264041691,1 days 00:00:00.000000000,-0.0216928966397,5 days 00:00:00.000000000,0.456739130435,0.425138239047,-0.0887494683114
208,603458,勘设股份,建筑施工,贵州,25463.45,117.72,28.82,1.24,2.64,20170809,42.28,3,0.121333964049,3 days 00:00:00.000000000,-0.0185614849188,92 days 00:00:00.000000000,0.682785299807,0.651550305843,0.553385361738
209,603602,纵横通信,通信设备,浙江,2842.16,64.85,98.44,0.8,0.46,20170810,18.22,14,2.8144895719,2 days 00:00:00.000000000,-0.0981294964029,1 days 00:00:00.000000000,0.140714741544,0.0287769784173,-0.263726618705
210,603721,中广天择,影视音像,湖南,5705.98,141.98,36.97,1.0,0.73,20170811,8.46,17,4.52127659574,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.422179404838
211,603776,永安行,公共交通,江苏,7927.22,9.38,57.47,0.96,1.02,20170817,32.22,12,1.82495344507,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.337123709075
212,603129,春风动力,摩托车,浙江,8445.18,35.26,31.49,1.33,0.79,20170818,19.63,11,1.5298013245,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.468626661297
213,603557,起步股份,服饰,浙江,14029.72,18.46,42.38,4.7,0.33,20170818,11.13,12,1.59658580413,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.46169550173
214,601949,中国出版,出版业,北京,14942.36,-7.85,67.24,18.23,0.1,20170821,4.01,11,2.1072319202,1 days 00:00:00.000000000,-0.0497592295345,3 days 00:00:00.000000000,0.0878378378378,0.0337078651685,-0.410674157303
215,002891,中宠股份,饲料,山东,5937.41,7.92,42.92,1.0,0.76,20170821,18.55,9,1.57250673854,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.265255658005
216,300692,中环环保,环境保护,安徽,3443.59,32.35,99.71,1.07,0.42,20170821,10.54,17,4.21821631879,8 days 00:00:00.000000000,-0.0490909090909,2 days 00:00:00.000000000,0.105162523901,0.0509090909091,-0.232181818182
217,603976,正川股份,医疗保健,重庆,6441.49,11.96,34.48,1.08,0.596,20170822,17.18,10,1.64260768335,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.394933920705
218,300696,爱乐达,航空,四川,3809.77,168.77,91.49,0.69,0.71,20170822,26.86,11,1.93410275503,37 days 00:00:00.000000000,-0.0407308717168,33 days 00:00:00.000000000,0.234920634921,0.184621240959,-0.116203527471
219,002895,川恒股份,化工原料,贵州,12829.63,7.67,60.4,4.0,0.35,20170825,8.44,13,2.76184834123,4 days 00:00:00.000000000,-0.142992125984,7 days 00:00:00.000000000,0.323410510842,0.134173228346,-0.175716535433
220,603127,昭衍新药,医疗保健,北京,3465.98,189.64,101.25,0.82,0.55,20170825,18.01,16,3.17767906718,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.27134502924
221,002896,中大力德,机械基件,浙江,4587.29,66.84,49.57,0.8,0.74,20170829,15.51,13,2.32108317215,42 days 00:00:00.000000000,-0.174917491749,16 days 00:00:00.000000000,0.336470588235,0.102698505145,-0.192215103863
222,603500,祥和实业,运输设备,浙江,5672.88,12.4,44.29,1.26,0.58,20170904,15.8,10,1.83227848101,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.423865921788
223,603183,建研院,建筑施工,江苏,3338.18,-7.36,89.03,0.88,0.51,20170905,19.53,16,2.81874039939,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.461303298471
224,603725,天安新材,塑料,广东,3402.52,-13.43,64.53,1.47,0.31,20170906,13.88,9,1.02089337176,1 days 00:00:00.000000000,-0.0192513368984,1 days 00:00:00.000000000,0.148673209742,0.126559714795,-0.282709447415
225,603527,众源新材,铜,安徽,6029.14,,42.26,1.24,0.62,20170907,19.11,11,1.30245944532,1 days 00:00:00.000000000,-0.0465909090909,3 days 00:00:00.000000000,0.0607866507747,0.0113636363636,-0.352545454545
226,002897,意华股份,元器件,浙江,7361.1,5.18,42.77,1.07,0.69,20170907,24.82,7,1.12570507655,4 days 00:00:00.000000000,-0.0708870356331,6 days 00:00:00.000000000,0.175030599755,0.0917361637604,-0.290409401061
227,300697,电工合金,铜,江苏,4670.69,30.91,61.15,1.6,0.38,20170907,9.16,14,3.14301310044,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.357971014493
228,300695,兆丰股份,汽车配件,浙江,12214.83,1.29,36.61,0.67,2.44,20170908,75.2,6,0.809840425532,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.356605437179
229,603277,银都股份,专用机械,浙江,18244.04,,30.71,4.01,0.54,20170911,17.81,6,0.517125210556,1 days 00:00:00.000000000,-0.0636565507032,2 days 00:00:00.000000000,0.181818181818,0.106587712805,-0.313878608438
230,603386,广东骏亚,元器件,广东,4898.79,10.16,52.58,2.02,0.31,20170912,8.97,13,2.03232998885,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.382867647059
231,002898,赛隆药业,化学制药,广东,4693.24,3.21,54.69,1.6,0.293,20170912,10.83,12,1.95475530933,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.341
232,603648,畅联股份,仓储物流,上海,11977.92,4.21,52.35,3.69,0.43,20170913,8.84,12,1.96719457014,19 days 00:00:00.000000000,-0.160121997713,7 days 00:00:00.000000000,0.471175669542,0.235608082348,-0.195081967213
233,300701,森霸股份,元器件,河南,4294.77,27.55,51.89,0.8,0.72,20170915,15.77,11,2.11223842739,13 days 00:00:00.000000000,-0.107579462103,5 days 00:00:00.000000000,0.245205479452,0.111246943765,-0.238977180114
234,603321,梅轮电梯,运输设备,浙江,6350.85,10.17,45.65,3.07,0.27,20170915,7.28,10,1.82967032967,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.422330097087
235,002899,英派斯,文教休闲,山东,6061.75,0.8,41.54,1.2,0.67,20170915,19.26,9,1.33904465213,11 days 00:00:00.000000000,-0.0985571587125,9 days 00:00:00.000000000,0.12484609702,0.0139844617092,-0.376071032186
236,002893,华通热力,供气供热,北京,3477.54,30.47,82.07,1.2,0.39,20170915,10.27,12,2.282375852,1 days 00:00:00.000000000,-0.0560664491249,4 days 00:00:00.000000000,0.182903834067,0.116582616434,-0.117531889647
237,603813,原尚股份,仓储物流,广东,3794.99,56.92,52.16,0.88,0.57,20170918,14.64,11,1.59289617486,1 days 00:00:00.000000000,-0.0890410958904,13 days 00:00:00.000000000,0.448235974552,0.31928345627,-0.211722866175
238,300702,天宇股份,化学制药,浙江,10611.17,5.16,35.03,1.2,1.18,20170919,26.89,8,1.33953142432,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.347019551741
239,300703,创源文化,文教休闲,浙江,3952.98,-17.04,48.42,0.8,0.66,20170919,26.18,8,1.12605042017,0 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0.0,0.0,-0.41652892562
240,603533,掌阅科技,互联网,北京,9740.1,104.46,130.43,4.01,0.27,20170921,5.83,28,9.80102915952,2 days 00:00:00.000000000,-0.0274734000318,4 days 00:00:00.000000000,0.0886675375572,0.0587581387963,-0.320644751469
241,002901,大博医疗,医疗保健,福建,21044.9,24.75,52.96,4.0,0.54,20170922,13.87,12,2.33886085076,14 days 00:00:00.000000000,-0.179442884906,11 days 00:00:00.000000000,0.283421052632,0.0531202763982,-0.204729000216
