date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-05-16,20.97,22.87,22.87,20.97,90.51,6.99,44.02,22.87,22.87,22.87,90.51,90.51,90.51,0.04
2017-05-17,25.16,25.16,25.16,25.16,32.0,2.29,10.01,24.015,24.015,24.015,61.26,61.26,61.26,0.01
2017-05-18,27.68,27.68,27.68,27.68,42.51,2.52,10.02,25.237,25.237,25.237,55.01,55.01,55.01,0.02
2017-05-19,30.45,30.45,30.45,30.45,33.93,2.77,10.01,26.54,26.54,26.54,49.74,49.74,49.74,0.02
2017-05-22,33.5,33.5,33.5,33.5,159.18,3.05,10.02,27.932,27.932,27.932,71.63,71.63,71.63,0.07
2017-05-23,36.85,36.85,36.85,36.85,880.29,3.35,10.0,30.728,29.418,29.418,229.58,206.4,206.4,0.4
2017-05-24,39.0,40.54,40.54,37.08,123905.41,3.69,10.01,33.804,31.007,31.007,25004.26,17877.69,17877.69,56.32
2017-05-25,39.5,39.75,37.94,37.0,98449.91,-2.6,-6.41,35.856,31.874,31.874,44685.74,27949.22,27949.22,44.75
2017-05-26,38.01,41.7,39.94,37.94,108109.28,2.0,5.27,37.754,32.77,32.77,66300.81,36855.89,36855.89,49.14
2017-05-30,43.93,43.93,43.93,43.93,1.0,3.99,9.99,39.84,33.886,33.886,66269.18,33170.4,33170.4,0.0
2017-05-31,43.85,43.93,39.6,39.54,105164.59,-0.34,-0.85,40.39,35.559,34.405,87126.04,43677.81,39715.33,47.8
2017-06-01,37.66,38.97,35.65,35.64,90146.23,-3.95,-9.97,39.412,36.608,34.509,80374.2,52689.23,43917.9,40.98
2017-06-02,34.17,36.67,36.06,33.6,61479.97,0.41,1.15,39.036,37.446,34.628,72980.21,58832.98,45268.83,27.95
2017-06-05,37.2,37.96,35.8,35.8,61404.02,-0.26,-0.72,38.208,37.981,34.712,63639.16,64969.99,46421.35,27.91
2017-06-06,34.3,35.34,34.5,33.61,41318.75,-1.3,-3.63,36.322,38.081,34.698,71902.71,69085.95,46081.17,18.78
2017-06-07,34.59,36.47,35.88,34.51,44530.99,1.38,4.0,35.578,37.984,34.772,59775.99,73451.02,45984.29,20.24
2017-06-08,35.92,36.58,35.36,34.65,41785.84,-0.52,-1.45,35.52,37.466,34.806,50103.91,65239.06,45737.32,18.99
2017-06-09,34.85,35.28,34.95,34.53,21381.16,-0.41,-1.16,35.298,37.167,34.814,42084.15,57532.18,44384.2,9.72
2017-06-12,34.0,34.35,32.13,31.91,35570.02,-2.82,-8.07,34.564,36.386,34.673,36917.35,50278.26,43920.29,16.17
2017-06-13,32.1,33.41,33.12,32.02,24655.83,0.99,3.08,34.288,35.305,34.596,33584.77,52743.74,42957.07,11.21
2017-06-14,32.95,32.95,32.5,32.19,19239.11,-0.62,-1.87,33.612,34.595,35.077,28526.39,44151.19,43914.5,8.75
2017-06-15,32.5,33.75,33.22,32.37,24435.79,0.72,2.21,33.184,34.352,35.48,25056.38,37580.15,45134.69,11.11
2017-06-16,33.1,33.65,33.29,33.01,17243.0,0.07,0.21,32.852,34.075,35.761,24228.75,33156.45,45994.72,7.84
2017-06-19,33.4,33.76,33.5,33.02,14510.95,0.21,0.63,33.126,33.845,35.913,20016.94,28467.14,46718.57,6.6
2017-06-20,33.78,34.25,33.4,33.35,20839.3,-0.1,-0.3,33.182,33.735,35.908,19253.63,26419.2,47752.57,9.47
2017-06-21,33.4,34.44,34.04,33.1,24253.7,0.64,1.92,33.49,33.551,35.768,20256.55,24391.47,48921.24,11.02
