date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-21,13.26,13.26,13.26,13.26,255.0,4.05,43.97,13.26,13.26,13.26,255.0,255.0,255.0,0.04
2017-09-22,14.59,14.59,14.59,14.59,111.0,1.33,10.03,13.925,13.925,13.925,183.0,183.0,183.0,0.02
2017-09-25,16.05,16.05,16.05,16.05,162.73,1.46,10.01,14.633,14.633,14.633,176.24,176.24,176.24,0.02
2017-09-26,17.66,17.66,17.66,17.66,274.58,1.61,10.03,15.39,15.39,15.39,200.83,200.83,200.83,0.04
2017-09-27,19.43,19.43,19.43,19.43,754.82,1.77,10.02,16.198,16.198,16.198,311.63,311.63,311.63,0.11
2017-09-28,21.37,21.37,21.37,21.37,1922.73,1.94,9.98,17.82,17.06,17.06,645.17,580.14,580.14,0.28
2017-09-29,23.51,23.51,23.51,23.51,2047.16,2.14,10.01,19.604,17.981,17.981,1032.4,789.72,789.72,0.3
2017-10-09,25.86,25.86,23.28,22.4,302659.38,-0.23,-0.98,21.05,18.644,18.644,61531.73,38523.42,38523.42,44.77
2017-10-10,22.85,25.61,25.61,22.55,285850.75,2.33,10.01,22.64,19.418,19.418,118646.97,66004.24,66004.24,42.29
2017-10-11,25.87,26.77,24.49,24.2,336427.09,-1.12,-4.37,23.652,19.925,19.925,185781.42,93046.52,93046.52,49.77
2017-10-12,23.37,24.39,23.49,22.5,197844.94,-1.0,-4.08,24.076,20.948,20.249,224965.86,112805.52,102573.65,29.27
2017-10-13,23.07,24.39,23.35,22.7,152270.05,-0.14,-0.6,24.044,21.824,20.508,255010.44,128021.42,106715.02,22.53
2017-10-16,23.01,24.38,23.94,22.24,195642.23,0.59,2.53,24.176,22.613,20.772,233607.01,147569.37,113555.57,28.94
2017-10-17,23.1,25.81,25.02,23.1,252655.56,1.08,4.51,24.058,23.349,21.075,226967.97,172807.47,123491.29,37.38
2017-10-18,24.9,27.51,25.97,24.3,302702.66,0.95,3.8,24.354,24.003,21.401,220223.09,203002.26,135438.71,44.78
2017-10-19,25.47,26.16,25.62,24.51,206635.7,-0.35,-1.35,24.78,24.428,21.665,221981.24,223473.55,139888.52,30.57
2017-10-20,25.12,25.59,23.41,23.1,205072.56,-2.21,-8.63,24.792,24.418,21.768,232541.74,243776.09,143722.88,30.34
2017-10-23,23.08,23.54,23.23,22.51,116369.11,-0.18,-0.77,24.65,24.413,21.849,216687.12,225147.07,142203.23,17.21
2017-10-24,23.04,23.49,22.69,22.5,88256.11,-0.54,-2.33,24.184,24.121,21.893,183807.23,205387.6,139363.9,13.06
2017-10-25,22.72,22.95,22.73,22.3,73060.24,0.04,0.18,23.536,23.945,21.935,137878.74,179050.92,136048.72,10.81
2017-10-26,22.6,23.23,23.0,22.31,94621.31,0.27,1.19,23.012,23.896,22.422,115475.87,168728.55,140767.04,14.0
2017-10-27,23.12,23.39,22.61,22.53,68038.35,-0.39,-1.7,22.852,23.822,22.823,88069.02,160305.38,144163.4,10.06
2017-10-30,22.02,22.21,20.61,20.48,108429.88,-2.0,-8.85,22.328,23.489,23.051,86481.18,151584.15,149576.76,16.04
2017-10-31,20.59,20.97,20.77,20.46,49287.31,0.16,0.78,21.944,23.064,23.207,78687.42,131247.32,152027.4,7.29
2017-11-01,20.68,21.18,20.89,20.63,51204.81,0.12,0.58,21.576,22.556,23.28,74316.33,106097.54,154549.9,7.57
2017-11-02,20.77,21.25,21.06,20.62,59455.51,0.17,0.81,21.188,22.1,23.264,67283.17,91379.52,157426.54,8.8
2017-11-03,20.85,21.04,19.95,19.81,87320.08,-1.11,-5.27,20.656,21.754,23.086,71139.52,79604.27,161690.18,12.92
