date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,10.82,12.99,12.99,10.82,241.96,3.97,44.01,12.99,12.99,12.99,241.96,241.96,241.96,0.03
2017-11-13,14.29,14.29,14.29,14.29,120.0,1.3,10.01,13.64,13.64,13.64,180.98,180.98,180.98,0.02
2017-11-14,15.72,15.72,15.72,15.72,80.0,1.43,10.01,14.333,14.333,14.333,147.32,147.32,147.32,0.01
2017-11-15,17.29,17.29,17.29,17.29,194.72,1.57,9.99,15.073,15.073,15.073,159.17,159.17,159.17,0.03
2017-11-16,19.02,19.02,19.02,19.02,312.0,1.73,10.01,15.862,15.862,15.862,189.74,189.74,189.74,0.04
2017-11-17,20.92,20.92,20.92,20.92,1445.5,1.9,9.99,17.448,16.705,16.705,430.44,399.03,399.03,0.19
2017-11-20,23.01,23.01,23.01,23.01,2241.57,2.09,9.99,19.192,17.606,17.606,854.76,662.25,662.25,0.29
2017-11-21,24.88,24.88,21.35,20.92,365924.75,-1.66,-7.21,20.318,18.074,18.074,74023.71,46320.06,46320.06,48.15
2017-11-22,20.83,23.44,23.44,20.1,317523.31,2.13,9.99,21.548,18.67,18.67,137489.43,76453.76,76453.76,41.78
2017-11-23,23.0,25.78,23.41,22.33,443404.62,-0.03,-0.13,22.426,19.144,19.144,226107.95,113148.84,113148.84,58.34
2017-11-24,21.6,23.39,21.08,21.08,264700.06,-2.34,-9.99,22.458,19.953,19.32,278758.86,139594.65,126926.23,34.83
2017-11-27,20.32,20.8,18.97,18.97,210450.86,-2.11,-10.01,21.65,20.421,19.291,320400.72,160627.74,133886.61,27.69
2017-11-28,18.8,19.73,19.11,18.76,142772.45,0.14,0.74,21.202,20.76,19.277,275770.26,174896.98,134570.14,18.79
2017-11-29,19.0,19.3,18.85,17.7,188163.34,-0.26,-1.36,20.284,20.916,19.246,249898.27,193693.85,138398.22,24.76
2017-11-30,18.97,20.18,19.5,18.76,207291.12,0.62,3.28,19.502,20.964,19.263,202675.57,214391.76,142991.08,27.28
2017-12-01,19.0,19.3,19.0,18.21,132070.81,-0.49,-2.51,19.086,20.772,19.247,176149.72,227454.29,142308.57,17.38
2017-12-04,18.4,18.78,17.29,17.11,140153.91,-1.69,-8.9,18.75,20.2,19.132,162090.33,241245.52,142181.82,18.44
2017-12-05,17.07,17.45,16.79,16.48,87701.83,-0.48,-2.78,18.286,19.744,19.002,151076.2,213423.23,139155.16,11.54
2017-12-06,16.67,17.19,17.09,16.45,75718.12,0.34,2.03,17.934,19.109,18.901,128587.16,189242.71,135816.36,9.96
2017-12-07,16.95,17.07,16.69,16.63,60925.9,-0.4,-2.34,17.372,18.437,18.791,99314.11,150994.84,132071.84,8.02
2017-12-08,16.6,17.34,16.97,16.5,87841.27,0.29,1.74,16.966,18.026,18.99,90468.21,133308.96,136451.81,11.56
2017-12-11,17.01,17.14,17.07,16.83,66480.62,0.09,0.53,16.922,17.836,19.129,75733.55,118911.94,139769.84,8.75
2017-12-12,16.94,16.95,16.04,16.0,86422.95,-1.01,-5.92,16.772,17.529,19.145,75477.77,113276.99,144086.99,11.37
2017-12-13,15.99,16.29,16.13,15.88,40651.33,0.09,0.56,16.58,17.257,19.087,68464.41,98525.79,146109.82,5.35
2017-12-14,16.21,16.7,16.46,16.01,74655.57,0.33,2.05,16.534,16.953,18.959,71210.35,85262.23,149826.99,9.82
2017-12-15,16.31,16.72,16.45,16.11,61443.97,-0.02,-0.12,16.43,16.698,18.735,65930.89,78199.55,152826.92,8.08
