date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-01-10,3.98,4.42,4.42,3.98,136.69,1.35,43.97,4.42,4.42,4.42,136.69,136.69,136.69,0.02
2017-01-11,4.86,4.86,4.86,4.86,32.0,0.44,9.96,4.64,4.64,4.64,84.35,84.35,84.35,0.01
2017-01-12,5.35,5.35,5.35,5.35,60.68,0.49,10.08,4.877,4.877,4.877,76.46,76.46,76.46,0.01
2017-01-13,5.89,5.89,5.89,5.89,90.68,0.54,10.09,5.13,5.13,5.13,80.01,80.01,80.01,0.02
2017-01-16,6.48,6.48,6.48,6.48,570.68,0.59,10.02,5.4,5.4,5.4,178.15,178.15,178.15,0.1
2017-01-17,7.13,7.13,7.13,7.13,435.3,0.65,10.03,5.942,5.688,5.688,237.87,221.01,221.01,0.07
2017-01-18,7.84,7.84,7.84,7.84,476.46,0.71,9.96,6.538,5.996,5.996,326.76,257.5,257.5,0.08
2017-01-19,8.62,8.62,8.62,8.62,544.57,0.78,9.95,7.192,6.324,6.324,423.54,293.38,293.38,0.09
2017-01-20,9.48,9.48,9.48,9.48,573.04,0.86,9.98,7.91,6.674,6.674,520.01,324.46,324.46,0.1
2017-01-23,10.43,10.43,10.43,10.43,1863.88,0.95,10.02,8.7,7.05,7.05,778.65,478.4,478.4,0.31
2017-01-24,11.47,11.47,11.47,11.47,1008.13,1.04,9.97,9.568,7.755,7.452,893.22,565.54,526.56,0.17
2017-01-25,12.62,12.62,12.62,12.62,869.67,1.15,10.03,10.524,8.531,7.883,971.86,649.31,555.15,0.14
2017-01-26,13.88,13.88,13.88,13.88,2273.13,1.26,9.98,11.576,9.384,8.344,1317.57,870.55,687.3,0.38
2017-02-02,15.27,15.27,15.27,15.27,38.36,1.39,10.01,12.734,10.322,8.839,1210.63,865.32,640.95,0.01
2017-02-03,15.27,15.27,15.27,15.27,3112.41,1.39,10.01,13.702,11.201,9.267,1460.34,1119.49,805.71,0.52
2017-02-06,16.8,16.8,16.8,16.8,16022.04,1.53,10.02,14.768,12.168,9.738,4463.12,2678.17,1756.73,2.67
2017-02-07,18.48,18.48,18.48,18.48,5710.11,1.68,10.0,15.94,13.232,10.252,5431.21,3201.53,1989.28,0.95
2017-02-08,20.33,20.33,20.33,19.75,131137.38,1.85,10.01,17.23,14.403,10.812,31204.06,16260.82,9164.18,21.86
2017-02-09,22.36,22.36,22.36,21.93,89473.72,2.03,9.98,18.648,15.691,11.42,49091.13,25150.88,13391.0,14.91
2017-02-10,23.51,24.48,21.5,21.42,433897.16,-0.86,-3.85,19.894,16.798,11.924,135248.08,68354.21,34416.3,72.32
2017-02-13,20.88,23.65,23.65,20.55,163618.52,2.15,10.0,21.264,18.016,12.886,164767.38,84615.25,42590.4,27.27
2017-02-14,24.5,26.02,26.02,22.65,447705.97,2.37,10.02,22.772,19.356,13.944,253166.55,129298.88,64974.09,74.62
2017-02-15,28.62,28.62,28.62,28.0,184005.58,2.6,9.99,24.43,20.83,15.107,263740.19,147472.13,74171.34,30.67
2017-02-16,25.76,27.88,25.85,25.76,400910.62,-2.77,-9.68,25.128,21.888,16.105,326027.57,187559.35,94212.34,66.82
2017-02-17,24.8,25.8,23.88,23.27,294905.56,-1.97,-7.62,25.604,22.749,16.975,298229.25,216738.67,108929.08,49.15
2017-02-20,23.3,23.57,22.5,21.96,189141.44,-1.38,-5.78,25.374,23.319,17.744,303333.83,234050.61,118364.39,31.52
2017-02-21,22.73,24.3,23.06,22.52,218297.14,0.56,2.49,24.782,23.777,18.505,257452.07,255309.31,129255.42,36.38
2017-02-22,22.35,22.6,22.31,21.9,162878.14,-0.75,-3.25,23.52,23.975,19.189,253226.58,258483.39,137372.1,27.15
2017-02-23,22.15,23.81,23.33,21.66,210006.77,1.02,4.57,23.016,24.072,19.882,215045.81,270536.69,147843.79,35.0
2017-02-24,23.08,24.68,23.59,22.83,246300.45,0.26,1.11,22.958,24.281,20.54,205324.79,251777.02,160065.62,41.05
2017-02-27,22.89,23.4,23.29,22.47,155379.3,-0.3,-1.27,23.116,24.245,21.131,198572.36,250953.1,167784.17,25.9
2017-02-28,22.98,23.34,23.3,22.52,124298.67,0.01,0.04,23.164,23.973,21.665,179772.67,218612.37,173955.62,20.72
2017-03-01,23.5,24.32,23.02,23.01,152294.81,-0.28,-1.2,23.306,23.413,22.122,177656.0,215441.29,181456.71,25.38
2017-03-02,22.65,24.28,23.99,22.64,221025.31,0.97,4.21,23.438,23.227,22.558,179859.71,197452.76,192506.06,36.84
2017-03-03,23.68,26.39,26.39,23.51,268390.56,2.4,10.0,23.998,23.478,23.114,184277.73,194801.26,205769.96,44.73
2017-03-06,25.88,26.58,26.19,24.91,266361.25,-0.2,-0.76,24.578,23.847,23.583,206474.12,202523.24,218286.92,44.39
2017-03-07,25.7,26.66,26.28,25.67,214677.16,0.09,0.34,25.174,24.169,23.973,224549.82,202161.24,228735.28,35.78
2017-03-08,26.22,27.55,26.58,26.22,250591.16,0.3,1.14,25.886,24.596,24.286,244209.09,210932.54,234707.96,41.77
2017-03-09,26.15,26.2,24.92,24.79,187273.8,-1.66,-6.25,26.072,24.755,24.414,237458.79,208659.25,239597.97,31.21
2017-03-10,24.79,25.42,24.56,24.51,121926.04,-0.36,-1.45,25.706,24.852,24.567,208165.88,196221.81,223999.41,20.32
2017-03-13,24.14,24.79,24.7,23.5,109327.02,0.14,0.57,25.408,24.993,24.619,176759.04,191616.58,221284.84,18.22
2017-03-14,24.67,27.17,26.42,24.44,327861.25,1.72,6.96,25.436,25.305,24.639,199395.85,211972.84,215292.6,54.64
2017-03-15,25.8,27.76,26.7,25.68,293260.28,0.28,1.06,25.46,25.673,24.543,207929.68,226069.38,220755.34,48.88
2017-03-16,26.3,29.37,29.37,26.27,262812.41,2.67,10.0,26.35,26.211,24.719,223037.4,230248.09,213850.43,43.8
2017-03-17,31.0,32.31,32.31,30.58,297510.59,2.94,10.01,27.9,26.803,25.141,258154.31,233160.1,213980.68,49.59
2017-03-20,32.99,34.62,31.75,30.78,404159.91,-0.56,-1.73,29.31,27.359,25.603,317120.89,246939.96,224731.6,67.36
2017-03-21,32.36,34.93,34.93,32.0,318423.09,3.18,10.02,31.012,28.224,26.197,315233.26,257314.56,229737.9,53.07
2017-03-22,33.0,35.79,35.0,32.97,378615.12,0.07,0.2,32.672,29.066,26.831,332304.22,270116.95,240524.75,63.1
