date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-15,15.77,18.92,18.92,15.77,65.0,5.78,43.99,18.92,18.92,18.92,65.0,65.0,65.0,0.03
2017-09-18,20.81,20.81,20.81,20.81,25.0,1.89,9.99,19.865,19.865,19.865,45.0,45.0,45.0,0.01
2017-09-19,22.89,22.89,22.89,22.89,7.0,2.08,9.99,20.873,20.873,20.873,32.33,32.33,32.33,0.0
2017-09-20,25.18,25.18,25.18,25.18,8.0,2.29,10.0,21.95,21.95,21.95,26.25,26.25,26.25,0.0
2017-09-21,27.7,27.7,27.7,27.7,53.0,2.52,10.01,23.1,23.1,23.1,31.6,31.6,31.6,0.03
2017-09-22,30.47,30.47,30.47,30.47,139.0,2.77,10.0,25.41,24.328,24.328,46.4,49.5,49.5,0.07
2017-09-25,33.52,33.52,33.52,33.52,163.0,3.05,10.01,27.952,25.641,25.641,74.0,65.71,65.71,0.08
2017-09-26,36.87,36.87,36.87,36.87,188.01,3.35,9.99,30.748,27.045,27.045,110.2,81.0,81.0,0.09
2017-09-27,40.56,40.56,40.56,40.56,317.0,3.69,10.01,33.824,28.547,28.547,172.0,107.22,107.22,0.16
2017-09-28,44.62,44.62,44.62,44.62,725.12,4.06,10.01,37.208,30.154,30.154,306.43,169.01,169.01,0.36
2017-09-29,49.08,49.08,49.08,49.08,898.0,4.46,10.0,40.93,33.17,31.875,458.23,252.31,235.28,0.45
2017-10-09,53.99,53.99,46.63,46.62,90106.2,-2.45,-4.99,43.552,35.752,33.104,18446.87,9260.43,7724.53,45.05
2017-10-10,45.5,51.29,51.29,45.5,103121.74,4.66,9.99,46.436,38.592,34.503,39033.61,19571.91,15062.77,51.56
2017-10-11,50.0,51.75,47.0,46.75,95533.67,-4.29,-8.36,47.724,40.774,35.396,58076.95,29124.47,20810.7,47.77
2017-10-12,45.8,49.68,47.5,43.8,69032.46,0.5,1.06,48.3,42.754,36.203,71738.41,36022.42,24025.48,34.52
2017-10-13,46.86,52.09,49.3,46.4,74196.85,1.8,3.79,48.344,44.637,37.021,86398.18,43428.21,27161.19,37.1
2017-10-16,47.89,54.23,54.23,44.74,122103.34,4.93,10.0,49.864,46.708,38.034,92797.61,55622.24,32746.02,61.05
2017-10-17,54.9,59.65,59.65,54.54,82857.65,5.42,9.99,51.536,48.986,39.234,88744.79,63889.2,35530.0,41.43
2017-10-18,61.92,63.06,54.23,53.69,129138.55,-5.42,-9.09,52.982,50.353,40.024,95465.77,76771.36,40456.77,64.57
2017-10-19,53.1,54.84,52.09,51.2,83910.81,-2.14,-3.95,53.9,51.1,40.627,98441.44,85089.93,42629.47,41.96
2017-10-20,51.15,51.9,49.88,49.05,66291.68,-2.21,-4.24,54.016,51.18,42.175,96860.41,91629.29,45940.8,33.15
2017-10-23,49.88,50.96,50.69,49.09,55350.06,0.81,1.62,53.308,51.586,43.669,83509.75,88153.68,48707.06,27.68
