date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-05-15,26.16,31.39,31.39,26.16,115.96,9.59,43.99,31.39,31.39,31.39,115.96,115.96,115.96,0.04
2017-05-16,34.53,34.53,34.53,34.53,21.72,3.14,10.0,32.96,32.96,32.96,68.84,68.84,68.84,0.01
2017-05-17,37.98,37.98,37.98,37.98,45.41,3.45,9.99,34.633,34.633,34.633,61.03,61.03,61.03,0.02
2017-05-18,41.78,41.78,41.78,41.78,67.86,3.8,10.01,36.42,36.42,36.42,62.74,62.74,62.74,0.02
2017-05-19,45.96,45.96,45.96,45.96,302.01,4.18,10.01,38.328,38.328,38.328,110.59,110.59,110.59,0.1
2017-05-22,50.56,50.56,50.56,48.41,54170.01,4.6,10.01,42.162,40.367,40.367,10921.4,9120.5,9120.5,18.35
2017-05-23,50.0,50.0,47.29,46.18,138418.41,-3.27,-6.47,44.714,41.356,41.356,38600.74,27591.63,27591.63,46.89
2017-05-24,46.21,52.02,52.02,45.08,153332.73,4.73,10.0,47.522,42.689,42.689,69258.2,43309.26,43309.26,51.94
2017-05-25,50.4,50.77,48.77,47.2,125793.09,-3.25,-6.25,48.92,43.364,43.364,94403.25,52474.13,52474.13,42.61
2017-05-26,49.5,52.93,50.0,48.87,124418.04,1.23,2.52,49.728,44.028,44.028,119226.46,59668.52,59668.52,42.15
2017-05-31,52.63,55.0,51.9,51.69,149602.56,1.9,3.8,49.996,46.079,44.744,138312.97,74617.18,67844.35,50.68
2017-06-01,51.0,54.49,52.76,50.32,123467.74,0.86,1.66,51.09,47.902,45.412,135322.83,86961.79,72479.63,41.83
2017-06-02,47.8,51.18,50.28,47.48,110026.96,-2.48,-4.7,50.742,49.132,45.786,126661.68,97959.94,75367.88,37.27
2017-06-05,51.73,53.8,48.49,48.45,97918.91,-1.79,-3.56,50.686,49.803,45.979,121086.84,107745.05,76978.67,33.17
2017-06-06,46.0,47.38,46.67,45.6,75266.03,-1.82,-3.75,50.02,49.874,46.025,111256.44,115241.45,76864.5,25.5
2017-06-07,46.41,49.15,48.28,46.05,74382.26,1.61,3.45,49.296,49.646,46.166,96212.38,117262.67,76709.36,25.2
2017-06-08,47.92,47.96,45.8,45.8,71824.31,-2.48,-5.14,47.904,49.497,46.145,85883.69,110603.26,76422.0,24.33
2017-06-09,45.46,46.5,46.28,45.31,34357.7,0.48,1.05,47.104,48.923,46.152,70749.84,98705.76,74085.1,11.64
2017-06-12,45.35,45.36,42.7,42.61,50568.89,-3.58,-7.74,45.946,48.316,45.971,61279.84,91183.34,72847.4,17.13
