date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-08-31,7.92,8.64,8.64,7.92,71.0,2.64,44.0,8.64,8.64,8.64,71.0,71.0,71.0,0.02
2017-09-01,9.5,9.5,9.5,9.5,46.49,0.86,9.95,9.07,9.07,9.07,58.75,58.75,58.75,0.01
2017-09-04,10.45,10.45,10.45,10.45,31.8,0.95,10.0,9.53,9.53,9.53,49.76,49.76,49.76,0.01
2017-09-05,11.5,11.5,11.5,11.5,33.0,1.05,10.05,10.023,10.023,10.023,45.57,45.57,45.57,0.01
2017-09-06,12.65,12.65,12.65,12.65,61.49,1.15,10.0,10.548,10.548,10.548,48.76,48.76,48.76,0.02
2017-09-07,13.92,13.92,13.92,13.92,30.3,1.27,10.04,11.604,11.11,11.11,40.62,45.68,45.68,0.01
2017-09-08,15.31,15.31,15.31,15.31,289.5,1.39,9.99,12.766,11.71,11.71,89.22,80.51,80.51,0.09
2017-09-11,16.84,16.84,16.84,16.84,172.13,1.53,9.99,14.044,12.351,12.351,117.28,91.96,91.96,0.05
2017-09-12,18.52,18.52,18.52,18.52,392.09,1.68,9.98,15.448,13.037,13.037,189.1,125.31,125.31,0.12
2017-09-13,20.37,20.37,20.37,20.37,482.09,1.85,9.99,16.992,13.77,13.77,273.22,160.99,160.99,0.14
2017-09-14,22.41,22.41,22.41,22.41,624.09,2.04,10.02,18.69,15.147,14.555,391.98,216.3,203.09,0.19
2017-09-15,24.65,24.65,24.65,24.65,835.55,2.24,10.0,20.558,16.662,15.397,501.19,295.2,255.79,0.25
2017-09-18,27.12,27.12,27.12,27.12,3691.37,2.47,10.02,22.614,18.329,16.298,1205.04,661.16,520.07,1.1
2017-09-19,29.83,29.83,29.83,29.83,9567.69,2.71,9.99,24.876,20.162,17.265,3040.16,1614.63,1166.33,2.86
2017-09-20,32.81,32.81,32.81,32.81,3546.79,2.98,9.99,27.364,22.178,18.301,3653.1,1963.16,1325.03,1.06
2017-09-21,36.09,36.09,36.09,36.09,1879.7,3.28,10.0,30.1,24.395,19.413,3904.22,2148.1,1359.69,0.56
2017-09-22,39.7,39.7,39.7,39.7,38180.34,3.61,10.0,33.11,26.834,20.606,11373.18,5937.18,3525.61,11.4
2017-09-25,43.67,43.67,43.67,43.67,3632.01,3.97,10.0,36.42,29.517,21.888,11361.31,6283.17,3531.52,1.08
2017-09-26,48.04,48.04,48.04,46.39,209931.38,4.37,10.01,40.062,32.469,23.264,51434.04,27237.1,14394.67,62.67
2017-09-27,43.24,47.86,46.4,43.24,207299.77,-1.64,-3.41,42.78,35.072,24.421,92184.64,47918.87,24039.93,61.88
2017-09-28,45.07,50.5,48.45,44.0,209704.36,2.05,4.42,45.252,37.676,26.412,133749.57,68826.9,34521.6,62.6
2017-09-29,45.78,47.45,43.61,43.61,132248.48,-4.84,-9.99,46.034,39.572,28.117,152563.2,81968.19,41131.7,39.48
2017-10-09,42.19,45.6,41.84,41.1,134546.3,-1.77,-4.06,45.668,41.044,29.687,178746.06,95053.68,47857.42,40.16
2017-10-10,40.77,42.44,41.0,39.93,118400.09,-0.84,-2.01,44.26,42.161,31.162,160439.8,105936.92,53775.78,35.34
