date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-08-08,21.84,21.84,21.84,21.84,237.0,6.67,43.97,21.84,21.84,21.84,237.0,237.0,237.0,0.06
2017-08-09,24.02,24.02,24.02,24.02,74.2,2.18,9.98,22.93,22.93,22.93,155.6,155.6,155.6,0.02
2017-08-10,26.42,26.42,26.42,26.42,197.56,2.4,9.99,24.093,24.093,24.093,169.59,169.59,169.59,0.05
2017-08-11,29.06,29.06,29.06,29.06,1409.6,2.64,9.99,25.335,25.335,25.335,479.59,479.59,479.59,0.37
2017-08-14,31.97,31.97,28.86,26.8,192147.56,-0.2,-0.69,26.04,26.04,26.04,38813.18,38813.18,38813.18,51.1
2017-08-15,28.27,30.18,30.0,27.84,147558.44,1.14,3.95,27.672,26.7,26.7,68277.47,56937.39,56937.39,39.24
2017-08-16,29.37,30.9,29.75,29.1,126475.81,-0.25,-0.83,28.818,27.136,27.136,93557.79,66871.45,66871.45,33.64
2017-08-17,29.0,30.4,29.46,28.5,95499.35,-0.29,-0.97,29.426,27.426,27.426,112618.15,70449.94,70449.94,25.4
2017-08-18,28.79,29.02,28.5,28.13,76396.95,-0.96,-3.26,29.314,27.546,27.546,127615.62,71110.72,71110.72,20.32
2017-08-21,28.41,30.5,30.17,28.27,99193.86,1.67,5.86,29.576,27.808,27.808,109024.88,73919.03,73919.03,26.38
2017-08-22,30.02,31.95,30.8,29.71,136626.34,0.63,2.09,29.736,28.704,28.08,106838.46,87557.97,79619.7,36.34
2017-08-23,30.32,32.7,31.75,29.63,136401.31,0.95,3.08,30.136,29.477,28.386,108823.56,101190.68,84351.5,36.28
2017-08-24,31.2,33.0,30.12,30.01,142603.41,-1.63,-5.13,30.268,29.847,28.519,118244.37,115431.26,88832.41,37.93
2017-08-25,29.47,32.48,31.77,29.47,130492.21,1.65,5.48,30.922,30.118,28.751,129063.43,128339.52,91808.11,34.71
2017-08-28,32.2,34.95,34.95,32.0,226659.05,3.18,10.01,31.878,30.727,29.165,154556.46,131790.67,100798.18,60.28
2017-08-29,34.0,38.38,35.19,32.74,258778.75,0.24,0.69,32.756,31.246,29.541,178986.95,142912.7,110671.96,68.82
2017-08-30,33.73,35.68,34.09,33.2,141576.11,-1.1,-3.13,33.224,31.68,29.809,180021.91,144422.73,112489.85,37.65
2017-08-31,34.22,36.47,35.96,34.01,153961.14,1.87,5.49,34.392,32.33,30.151,182293.45,150268.91,114793.81,40.95
2017-09-01,35.58,36.96,35.84,34.68,140925.02,-0.12,-0.33,35.206,33.064,30.45,184380.01,156721.72,116169.14,37.48
2017-09-04,36.48,36.48,34.34,34.2,120529.8,-1.5,-4.18,35.084,33.481,30.645,163154.16,158855.31,116387.17,32.06
2017-09-05,33.54,34.18,33.31,32.98,71776.59,-1.03,-3.0,34.708,33.732,31.218,125753.73,152370.34,119964.15,19.09
2017-09-06,32.78,32.78,32.2,31.71,78057.19,-1.11,-3.33,34.33,33.777,31.627,113049.95,146535.93,123863.3,20.76
2017-09-07,32.28,32.98,32.14,32.0,60067.91,-0.06,-0.19,33.566,33.979,31.913,94271.3,138282.38,126856.82,15.98
2017-09-08,32.1,32.37,31.58,31.05,51182.81,-0.56,-1.74,32.714,33.96,32.039,76322.86,130351.44,129345.48,13.61
2017-09-11,31.59,32.6,32.57,31.58,55790.26,0.99,3.13,32.36,33.722,32.225,63374.95,113264.56,122527.62,14.84
2017-09-12,32.56,32.88,31.42,31.28,55091.0,-1.15,-3.53,31.982,33.345,32.295,60037.83,92895.78,117904.24,14.65
2017-09-13,31.3,31.88,31.64,31.2,29045.24,0.22,0.7,31.87,33.1,32.39,50235.44,81642.7,113032.72,7.72
2017-09-14,31.53,32.27,31.76,31.53,33125.2,0.12,0.38,31.794,32.68,32.505,44846.9,69559.1,109914.01,8.81
