date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-08-02,21.12,21.12,21.12,21.12,179.0,6.45,43.97,21.12,21.12,21.12,179.0,179.0,179.0,0.04
2017-08-03,23.23,23.23,23.23,23.23,63.58,2.11,9.99,22.175,22.175,22.175,121.29,121.29,121.29,0.02
2017-08-04,25.55,25.55,25.55,25.55,131.0,2.32,9.99,23.3,23.3,23.3,124.53,124.53,124.53,0.03
2017-08-07,28.11,28.11,28.11,28.11,2003.58,2.56,10.02,24.503,24.503,24.503,594.29,594.29,594.29,0.5
2017-08-08,27.4,30.5,28.98,26.51,197461.23,0.87,3.1,25.398,25.398,25.398,39967.68,39967.68,39967.68,49.37
2017-08-09,27.61,28.46,27.14,26.9,116405.51,-1.84,-6.35,26.602,25.688,25.688,63212.98,52707.32,52707.32,29.1
2017-08-10,26.66,28.89,28.32,26.66,115104.57,1.18,4.35,27.62,26.064,26.064,86221.18,61621.21,61621.21,28.78
2017-08-11,28.07,30.7,29.62,27.88,143032.16,1.3,4.59,28.434,26.509,26.509,114801.41,71797.58,71797.58,35.76
2017-08-14,29.33,29.59,28.73,27.24,102656.51,-0.89,-3.0,28.558,26.756,26.756,134932.0,75226.35,75226.35,25.66
2017-08-15,28.68,30.2,30.02,27.81,117176.93,1.29,4.49,28.766,27.082,27.082,118875.14,79421.41,79421.41,29.29
2017-08-16,29.56,32.38,30.77,29.41,143920.02,0.75,2.5,29.492,28.047,27.417,124378.04,93795.51,85284.92,35.98
2017-08-17,30.48,31.99,31.07,30.1,94700.28,0.3,0.97,30.042,28.831,27.722,120297.18,103259.18,86069.53,23.68
2017-08-18,30.5,30.93,30.16,29.61,62788.06,-0.91,-2.93,30.15,29.292,27.909,104248.36,109524.89,84278.65,15.7
2017-08-21,30.38,33.18,33.18,30.31,94621.56,3.02,10.01,31.04,29.799,28.286,102641.37,118786.68,85017.43,23.66
2017-08-22,33.53,35.68,33.32,33.11,104841.11,0.14,0.42,31.7,30.233,28.621,100174.21,109524.67,86339.01,26.21
2017-08-23,32.73,35.19,34.13,32.32,88099.98,0.81,2.43,32.372,30.932,28.966,89010.2,106694.12,86449.07,22.02
2017-08-24,33.62,35.0,32.31,32.22,101754.68,-1.82,-5.33,32.62,31.331,29.162,90421.08,105359.13,87349.4,25.44
2017-08-25,32.31,33.99,33.41,32.01,70462.82,1.1,3.4,33.27,31.71,29.398,91956.03,98102.2,86411.25,17.62
2017-08-28,34.02,36.67,36.04,33.24,106322.98,2.63,7.87,33.842,32.441,29.748,94296.31,98468.84,87459.24,26.58
2017-08-29,35.31,37.86,34.99,34.7,115940.0,-1.05,-2.91,34.176,32.938,30.01,96516.09,98345.15,88883.28,28.99
2017-08-30,34.1,35.22,34.16,33.53,66724.33,-0.83,-2.37,34.182,33.277,30.662,92240.96,90625.58,92210.54,16.68
2017-08-31,34.28,36.36,36.29,34.28,79660.34,2.13,6.24,34.978,33.799,31.315,87822.09,89121.59,96190.38,19.92
2017-09-01,39.92,39.92,39.06,38.02,147452.72,2.77,7.63,36.108,34.689,31.991,103220.07,97588.05,103556.47,36.86
2017-09-04,37.41,37.49,36.92,35.5,119047.87,-2.14,-5.48,36.284,35.063,32.431,105765.05,100030.68,109408.68,29.76
2017-09-05,36.36,37.37,36.71,35.86,63301.23,-0.21,-0.57,36.628,35.402,32.818,95237.3,95876.7,102700.68,15.83
2017-09-06,36.01,37.3,36.38,35.22,55866.11,-0.33,-0.9,37.072,35.627,33.28,93065.65,92653.31,99673.71,13.97
2017-09-07,36.28,37.29,35.84,35.55,48759.16,-0.54,-1.48,36.982,35.98,33.656,86885.42,87353.76,96356.44,12.19
2017-09-08,35.28,35.74,34.67,34.37,46333.94,-1.17,-3.27,36.104,36.106,33.908,66661.66,84940.87,91521.53,11.58
2017-09-11,34.3,35.93,35.79,34.3,34181.36,1.12,3.23,35.878,36.081,34.261,49688.36,77726.71,88097.77,8.55
2017-09-12,35.55,35.81,34.4,34.21,36596.19,-1.39,-3.88,35.416,36.022,34.48,44347.35,69792.32,84068.74,9.15
2017-09-13,34.27,35.0,34.94,34.1,20504.2,0.54,1.57,35.128,36.1,34.689,37274.97,65170.31,77897.95,5.13
2017-09-14,35.23,36.04,35.4,34.94,29162.71,0.46,1.32,35.04,36.011,34.905,33355.68,60120.55,74621.07,7.29
2017-09-15,35.22,36.28,35.4,35.22,29589.14,0.0,0.0,35.186,35.645,35.167,30006.72,48334.19,72961.12,7.4
2017-09-18,34.11,34.8,34.47,33.78,22845.8,-0.93,-2.63,34.922,35.4,35.232,27739.61,38713.98,69372.33,5.71
2017-09-19,34.75,35.13,34.74,34.5,15576.79,0.27,0.78,34.99,35.203,35.303,23535.73,33941.54,64909.12,3.89
2017-09-20,34.88,35.65,35.47,34.48,25184.11,0.73,2.1,35.096,35.112,35.37,24471.71,30873.34,61763.32,6.3
2017-09-21,35.68,37.9,35.16,35.0,42607.08,-0.31,-0.87,35.048,35.044,35.512,27160.58,30258.13,58805.94,10.65
2017-09-22,34.97,36.24,35.93,33.6,32407.12,0.77,2.19,35.154,35.17,35.638,27724.18,28865.45,56903.16,8.1
2017-09-25,36.22,37.6,36.26,36.18,43840.04,0.33,0.92,35.512,35.217,35.649,31923.03,29831.32,53779.01,10.96
2017-09-26,35.0,35.88,35.41,34.8,27164.96,-0.85,-2.34,35.646,35.318,35.67,34240.66,28888.2,49340.26,6.79
2017-09-27,35.75,37.17,36.89,34.95,41542.48,1.48,4.18,35.93,35.513,35.807,37512.34,30992.02,48081.17,10.39
2017-09-28,36.6,37.46,36.23,36.18,31317.08,-0.66,-1.79,36.144,35.596,35.804,35254.34,31207.46,45664.0,7.83
2017-09-29,35.78,36.66,36.13,35.7,23375.58,-0.1,-0.28,36.184,35.669,35.657,33448.03,30586.1,39460.15,5.84
2017-10-09,36.2,36.49,35.75,35.31,27319.72,-0.38,-1.05,36.082,35.797,35.599,30143.96,31033.5,34873.74,6.83
2017-10-10,35.46,37.0,36.86,35.4,34152.71,1.11,3.1,36.372,36.009,35.606,31541.51,32891.09,33416.31,8.54
2017-10-11,36.8,36.8,36.49,35.83,29952.57,-0.37,-1.0,36.292,36.111,35.612,29223.53,33367.93,32120.64,7.49
2017-10-12,36.5,36.59,36.1,35.69,16035.1,-0.39,-1.07,36.266,36.205,35.625,26167.14,30710.74,30484.43,4.01
2017-10-13,36.0,36.39,36.09,35.8,15180.36,-0.01,-0.03,36.258,36.221,35.696,24528.09,28988.06,28926.75,3.8
2017-10-16,36.1,36.25,34.17,33.56,32051.88,-1.92,-5.32,35.942,36.012,35.615,25474.52,27809.24,28820.28,8.01
