date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-25,10.09,12.11,12.11,10.09,117.93,3.7,43.99,12.11,12.11,12.11,117.93,117.93,117.93,0.02
2017-09-26,13.32,13.32,13.32,13.32,147.5,1.21,9.99,12.715,12.715,12.715,132.72,132.72,132.72,0.03
2017-09-27,14.65,14.65,14.65,14.65,77.93,1.33,9.98,13.36,13.36,13.36,114.45,114.45,114.45,0.01
2017-09-28,16.12,16.12,16.12,16.12,192.43,1.47,10.03,14.05,14.05,14.05,133.95,133.95,133.95,0.04
2017-09-29,17.73,17.73,17.73,17.73,530.0,1.61,9.99,14.786,14.786,14.786,213.16,213.16,213.16,0.1
2017-10-09,19.5,19.5,19.5,19.5,1159.93,1.77,9.98,16.264,15.572,15.572,421.56,370.95,370.95,0.21
2017-10-10,21.45,21.45,21.45,21.45,2102.38,1.95,10.0,17.89,16.411,16.411,812.53,618.3,618.3,0.38
2017-10-11,23.6,23.6,23.6,23.6,1191.22,2.15,10.02,19.68,17.31,17.31,1035.19,689.92,689.92,0.22
2017-10-12,25.96,25.96,25.96,25.96,1359.0,2.36,10.0,21.648,18.271,18.271,1268.51,764.26,764.26,0.25
2017-10-13,28.56,28.56,28.56,27.42,186999.34,2.6,10.02,23.814,19.3,19.3,38562.37,19387.77,19387.77,34.14
2017-10-16,29.78,31.42,29.6,28.74,380499.47,1.04,3.64,25.834,21.049,20.236,114430.28,57425.92,52216.1,69.47
2017-10-17,26.72,29.5,28.01,26.7,213720.34,-1.59,-5.37,27.146,22.518,20.884,156753.87,78783.2,65674.79,39.02
2017-10-18,27.48,27.98,26.07,25.81,187454.3,-1.94,-6.93,27.64,23.66,21.283,194006.49,97520.84,75042.44,34.23
2017-10-19,26.34,26.89,25.73,25.1,142142.7,-0.34,-1.3,27.594,24.621,21.601,222163.23,111715.87,79835.32,25.95
2017-10-20,25.9,26.25,24.74,24.5,130929.74,-0.99,-3.85,26.83,25.322,21.81,210949.31,124755.84,83241.61,23.91
2017-10-23,24.31,25.46,24.98,24.24,86208.18,0.24,0.97,25.906,25.87,22.008,152091.05,133260.67,83427.02,15.74
