date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-01,10.37,12.44,12.44,10.37,96.13,3.8,43.98,12.44,12.44,12.44,96.13,96.13,96.13,0.03
2017-11-02,13.68,13.68,13.68,13.68,45.0,1.24,9.97,13.06,13.06,13.06,70.57,70.57,70.57,0.01
2017-11-03,15.05,15.05,15.05,15.05,80.13,1.37,10.02,13.723,13.723,13.723,73.75,73.75,73.75,0.02
2017-11-06,16.56,16.56,16.56,16.56,83.0,1.51,10.03,14.433,14.433,14.433,76.07,76.07,76.07,0.02
2017-11-07,18.22,18.22,18.22,18.22,76.0,1.66,10.02,15.19,15.19,15.19,76.05,76.05,76.05,0.02
2017-11-08,20.04,20.04,20.04,20.04,460.39,1.82,9.99,16.71,15.998,15.998,148.9,140.11,140.11,0.12
2017-11-09,22.04,22.04,22.04,22.04,335.0,2.0,9.98,18.382,16.861,16.861,206.9,167.95,167.95,0.09
2017-11-10,24.24,24.24,24.24,24.24,1501.26,2.2,9.98,20.22,17.784,17.784,491.13,334.61,334.61,0.41
2017-11-13,26.66,26.66,26.66,26.66,1814.18,2.42,9.98,22.24,18.77,18.77,837.37,499.01,499.01,0.49
2017-11-14,29.33,29.33,29.33,29.33,2130.44,2.67,10.02,24.462,19.826,19.826,1248.25,662.15,662.15,0.58
2017-11-15,32.26,32.26,32.26,32.26,3674.72,2.93,9.99,26.906,21.808,20.956,1891.12,1020.01,936.02,0.99
2017-11-16,35.49,35.49,31.61,31.08,237406.59,-0.65,-2.02,28.82,23.601,21.844,49305.44,24756.17,20641.9,64.16
2017-11-17,30.0,30.5,28.47,28.47,138941.45,-3.16,-9.99,29.666,24.943,22.354,76793.48,38642.3,29741.87,37.55
2017-11-20,26.42,26.86,25.62,25.62,123942.02,-2.85,-10.01,29.458,25.849,22.587,101219.04,51028.21,36470.45,33.5
2017-11-21,25.7,28.18,28.18,24.33,124965.71,2.56,9.99,29.228,26.845,22.96,125786.1,63517.18,42370.13,33.77
2017-11-22,28.99,30.66,28.65,28.5,193911.69,0.47,1.67,28.506,27.706,23.316,163833.49,82862.31,51841.48,52.41
2017-11-23,26.56,28.03,25.86,25.86,143708.5,-2.87,-9.99,27.356,28.088,23.465,145093.87,97199.66,57245.42,38.84
2017-11-24,24.98,28.45,28.45,24.64,94553.37,2.59,10.02,27.352,28.509,23.742,136216.26,106504.87,59318.09,25.55
2017-11-27,28.47,30.18,28.66,27.13,186208.7,0.21,0.74,27.96,28.709,24.001,148669.59,124944.32,65996.54,50.33
2017-11-28,27.26,30.36,29.78,26.59,176996.2,1.07,3.73,28.28,28.754,24.29,159075.69,142430.89,71546.52,47.84
2017-11-29,29.0,30.7,30.45,28.21,176652.61,0.79,2.66,28.64,28.573,25.191,155623.88,159728.68,80374.35,47.74
2017-11-30,29.75,32.72,31.55,29.44,180890.34,1.13,3.71,29.778,28.567,26.084,163060.24,154077.06,89416.61,48.89
2017-12-01,30.4,31.38,29.53,29.5,143439.45,-2.04,-6.46,29.994,28.673,26.808,172837.46,154526.86,96584.58,38.77
2017-12-04,28.11,28.82,26.65,26.65,102400.24,-2.96,-10.0,29.592,28.776,27.313,156075.77,152372.68,101700.44,27.68
2017-12-05,25.4,26.04,24.47,23.99,122911.15,-2.18,-8.18,28.53,28.405,27.625,145258.76,152167.23,107842.2,33.22
2017-12-06,24.5,25.25,25.01,24.04,92528.63,0.53,2.17,27.442,28.041,27.874,128433.96,142028.92,112445.61,25.01
2017-12-07,24.73,25.85,24.88,23.83,106750.64,-0.22,-0.88,26.108,27.943,28.016,113606.02,138333.13,117766.39,28.85
2017-12-08,24.34,27.01,25.55,24.21,128166.7,0.65,2.61,25.312,27.653,28.081,110551.47,141694.47,124099.67,34.64
2017-12-11,26.0,28.0,27.77,25.9,150260.08,2.21,8.65,25.536,27.564,28.137,120123.44,138099.6,131521.96,40.61
2017-12-12,26.7,27.18,25.75,25.55,123852.53,-2.02,-7.27,25.792,27.161,27.958,120311.72,132785.24,137608.07,33.47
2017-12-13,25.18,27.12,26.63,25.18,107732.08,0.84,3.26,26.116,26.779,27.676,123352.41,125893.18,142810.93,29.12
2017-12-14,26.35,27.2,26.82,25.8,97757.63,0.19,0.71,26.504,26.306,27.437,121553.8,117579.91,135828.49,26.42
2017-12-15,26.51,27.99,27.6,26.4,132511.81,0.76,2.83,26.914,26.113,27.393,122422.83,116487.15,135507.0,35.81
2017-12-18,27.73,28.29,26.78,26.2,113050.46,-0.83,-3.01,26.716,26.126,27.451,114980.9,117552.17,134962.43,30.55
