date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-16,10.32,12.38,12.38,10.32,72.67,3.78,43.95,12.38,12.38,12.38,72.67,72.67,72.67,0.02
2017-03-17,13.62,13.62,13.62,13.62,41.0,1.24,10.02,13.0,13.0,13.0,56.84,56.84,56.84,0.01
2017-03-20,14.98,14.98,14.98,14.98,29.0,1.36,9.98,13.66,13.66,13.66,47.56,47.56,47.56,0.01
2017-03-21,16.48,16.48,16.48,16.48,31.67,1.5,10.01,14.365,14.365,14.365,43.59,43.59,43.59,0.01
2017-03-22,18.13,18.13,18.13,18.13,27.0,1.65,10.01,15.118,15.118,15.118,40.27,40.27,40.27,0.01
2017-03-23,19.94,19.94,19.94,19.94,41.0,1.81,9.98,16.63,15.922,15.922,33.93,40.39,40.39,0.01
2017-03-24,21.93,21.93,21.93,21.93,157.3,1.99,9.98,18.292,16.78,16.78,57.19,57.09,57.09,0.05
2017-03-27,24.12,24.12,24.12,24.12,86.0,2.19,9.99,20.12,17.698,17.698,68.59,60.71,60.71,0.03
2017-03-28,26.53,26.53,26.53,26.53,129.0,2.41,9.99,22.13,18.679,18.679,88.06,68.29,68.29,0.04
2017-03-29,29.18,29.18,29.18,29.18,381.83,2.65,9.99,24.34,19.729,19.729,159.03,99.65,99.65,0.11
2017-03-30,32.1,32.1,32.1,32.1,2267.64,2.92,10.01,26.772,21.701,20.854,604.35,319.14,296.74,0.67
2017-03-31,35.31,35.31,35.31,35.31,3348.45,3.21,10.0,29.448,23.87,22.058,1242.58,649.89,551.05,0.98
2017-04-05,32.87,35.0,33.54,32.01,157894.7,-1.77,-5.01,31.332,25.726,22.942,32804.32,16436.46,12654.4,46.44
2017-04-06,34.1,36.89,36.89,34.1,179417.22,3.35,9.99,33.404,27.767,23.938,68661.97,34375.01,24566.03,52.77
2017-04-07,35.49,36.61,33.83,33.76,155922.42,-3.06,-8.29,34.334,29.337,24.597,99770.09,49964.56,33323.13,45.86
2017-04-10,32.31,32.75,30.46,30.45,108104.6,-3.37,-9.96,34.006,30.389,24.964,120937.48,60770.92,37996.97,31.8
2017-04-11,30.0,31.49,31.45,29.66,73165.44,0.99,3.25,33.234,31.341,25.345,134900.88,68071.73,40065.7,21.52
2017-04-12,30.9,31.96,30.13,30.04,64806.0,-1.32,-4.2,32.552,31.942,25.611,116283.14,74543.73,41440.16,19.06
2017-04-13,29.78,30.79,29.62,29.35,51648.94,-0.51,-1.69,31.098,32.251,25.822,90729.48,79695.72,41977.47,15.19
2017-04-14,29.2,29.45,28.69,28.52,42918.85,-0.93,-3.14,30.07,32.202,25.966,68128.77,83949.43,42024.54,12.62
2017-04-17,26.84,27.05,25.82,25.82,54855.39,-2.87,-10.0,29.142,31.574,26.638,57478.92,89208.2,44763.67,16.13
2017-04-18,26.01,26.46,25.81,25.79,35527.26,-0.01,-0.04,28.014,30.624,27.247,49951.29,92426.08,46537.99,10.45
2017-04-19,25.38,27.15,26.99,25.38,46790.74,1.18,4.57,27.386,29.969,27.848,46348.24,81315.69,48876.07,13.76
2017-04-20,26.9,27.08,26.23,25.74,38319.82,-0.76,-2.82,26.708,28.903,28.335,43682.41,67205.95,50790.48,11.27
2017-04-21,26.15,26.52,26.0,25.92,21049.45,-0.23,-0.88,26.17,28.12,28.729,39308.53,53718.65,51841.6,6.19
2017-04-24,25.99,26.04,24.54,24.0,27652.38,-1.46,-5.62,25.914,27.528,28.959,33867.93,45673.43,53222.17,8.13
2017-04-25,24.82,25.26,24.9,24.67,26056.75,0.36,1.47,25.732,26.873,29.107,31973.83,40962.56,54517.14,7.66
2017-04-26,24.88,25.52,25.11,24.61,26115.88,0.21,0.84,25.356,26.371,29.157,27838.86,37093.55,55818.64,7.68
2017-04-27,25.0,27.58,26.91,24.83,60052.17,1.8,7.17,25.492,26.1,29.176,32185.33,37933.87,58814.8,17.66
2017-04-28,26.7,27.15,26.77,26.45,36400.53,-0.14,-0.52,25.646,25.908,29.055,35255.54,37282.04,60615.73,10.71
2017-05-02,27.05,27.08,26.65,26.4,24861.4,-0.12,-0.45,26.068,25.991,28.783,34697.35,34282.64,61745.42,7.31
2017-05-03,26.66,27.23,27.19,26.61,38064.82,0.54,2.03,26.526,26.129,28.377,37098.96,34536.39,63481.24,11.2
2017-05-04,27.01,27.05,26.55,26.5,29040.38,-0.64,-2.35,26.814,26.085,28.027,37683.86,32761.36,57038.52,8.54
2017-05-05,26.38,26.45,25.23,25.21,29175.24,-1.32,-4.97,26.478,25.985,27.444,31508.47,31846.9,49526.42,8.58
2017-05-08,25.02,25.02,24.33,24.24,20477.7,-0.9,-3.57,25.99,25.818,26.969,28323.91,31789.73,42754.19,6.02
2017-05-09,24.0,24.95,24.77,23.92,24515.69,0.44,1.81,25.614,25.841,26.685,28254.77,31476.06,38574.74,7.21
2017-05-10,24.61,25.07,23.83,23.81,30148.98,-0.94,-3.79,24.942,25.734,26.304,26671.6,31885.28,36423.92,8.87
2017-05-11,23.5,24.44,24.36,23.21,28092.79,0.53,2.22,24.504,25.659,26.015,26482.08,32082.97,34588.26,8.26
2017-05-12,24.12,24.86,24.58,24.03,26334.76,0.22,0.9,24.374,25.426,25.763,25913.98,28711.23,33322.55,7.75
